id,品名,陽極_過站時間,來料碼,產品狀態,不良名稱,鍛壓模穴號,退火批號,熔鑄批號,鍛壓時間
2088899,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-C03-04-03071201XX-F67-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071201,5H18422002G,2025-08-21
2088898,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-G06-01-03071201XX-F24-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03071201,5H18422002G,2025-08-21
2088897,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-E01-03-03071601XX-F59-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-22
2088896,Y20Housing,2025-09-01,IM-6R01-5H18422001G-601H21-M02-04-03062601XX-F10-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062601,5H18422001G,2025-08-19
2088895,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-E06-04-03071601XX-F34-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-23
2088894,Y20Housing,2025-09-01,IM-6R01-5J21422003G-501J23-J01-04-03071801XX-F04-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071801,5J21422003G,2025-08-25
2088893,Y20Housing,2025-09-01,IM-6R01-5H18422001G-601H21-F07-01-03062601XX-F23-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062601,5H18422001G,2025-08-18
2088892,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-E05-01-03071601XX-F42-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-22
2088891,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-L04-03-03071601XX-F26-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-21
2088889,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-E08-02-03071601XX-F28-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-22
2088890,Y20Housing,2025-09-01,IM-6R01-5H18422003G-801H20-J05-02-03062601XX-F74-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03062601,5H18422003G,2025-08-18
2088888,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-G04-02-03071601XX-F18-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-22
2088887,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-F04-01-03071601XX-F11-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-21
2088886,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-D05-03-03071201XX-F36-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071201,5H18422002G,2025-08-21
2088885,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-K06-01-03071601XX-F26-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-21
2088884,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-C04-04-03071601XX-F48-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-24
2088883,Y20Housing,2025-09-01,IM-6R01-5H18422001G-601H21-H02-04-03062401XX-F28-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03062401,5H18422001G,2025-08-19
2088882,Y20Housing,2025-09-01,IM-6R01-5H18422001G-601H21-H03-01-03061901XX-F06-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03061901,5H18422001G,2025-08-13
2088881,Y20Housing,2025-09-01,IM-6R01-5H18422003G-801H20-M05-03-03070601XX-F03-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03070601,5H18422003G,2025-08-20
2088880,Y20Housing,2025-09-01,IM-6R01-5H18422003G-801H20-G01-01-03070601XX-F02-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03070601,5H18422003G,2025-08-20
2088879,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-F03-01-03071201XX-F35-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071201,5H18422002G,2025-08-21
2088878,Y20Housing,2025-09-01,IM-6R01-5J21422004G-301J22-K02-04-03080301XX-F71-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-2#,03080301,5J21422004G,2025-08-16
2088877,Y20Housing,2025-09-01,IM-6R01-5H18422001G-601H21-M03-02-03062601XX-F22-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062601,5H18422001G,2025-08-18
2088876,Y20Housing,2025-09-01,IM-6R01-5H18422001G-601H21-J05-04-03062601XX-F81-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062601,5H18422001G,2025-08-18
2088875,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-D07-01-03071201XX-F57-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071201,5H18422002G,2025-08-21
2088874,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-E04-03-03071601XX-F70-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03071601,5H18422002G,2025-08-22
2088873,Y20Housing,2025-09-01,IM-6R01-5H18422001G-601H21-B04-01-03062601XX-F19-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03062601,5H18422001G,2025-08-18
2088872,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-E07-04-03071601XX-F87-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-21
2088871,Y20Housing,2025-09-01,IM-6R01-5H18422001G-601H21-F04-04-03062601XX-F65-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03062601,5H18422001G,2025-08-18
2088870,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-D02-04-03071201XX-F63-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03071201,5H18422002G,2025-08-22
2088869,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-D04-01-03071201XX-F49-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03071201,5H18422002G,2025-08-21
2088868,Y20Housing,2025-09-01,IM-6R01-5H18422001G-601H21-G04-04-03062601XX-F19-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03062601,5H18422001G,2025-08-18
2088867,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-K08-02-03071201XX-F12-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03071201,5H18422002G,2025-08-22
2088866,Y20Housing,2025-09-01,IM-6R01-5H18422001G-601H21-F04-03-03062601XX-F66-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-1#,03062601,5H18422001G,2025-08-18
2088865,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-E07-04-03071601XX-F35-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-22
2088864,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-H04-02-03071601XX-F73-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-22
2088863,Y20Housing,2025-09-01,IM-6R01-5H18422001G-601H21-G02-02-03062601XX-F66-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-2#,03062601,5H18422001G,2025-08-18
2088862,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-B04-03-03071201XX-F28-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03071201,5H18422002G,2025-08-22
2088861,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-G07-04-03071201XX-F92-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071201,5H18422002G,2025-08-21
2088860,Y20Housing,2025-09-01,IM-6R01-5H18422003G-801H20-J04-03-03062601XX-F77-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062601,5H18422003G,2025-08-18
2088859,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-E05-02-03071601XX-F36-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-23
2088858,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-G04-01-03071601XX-F50-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-23
2088857,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-A06-03-03071201XX-F21-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071201,5H18422002G,2025-08-23
2088856,Y20Housing,2025-09-01,IM-6R01-5H18422003G-801H20-B06-02-03062601XX-F38-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062601,5H18422003G,2025-08-18
2087520,Y20Housing,2025-09-01,IM-6R01-5H17422004G-501H19-H04-03-03061701XX-F84-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,不良,R角白印,FX-202-2#,03061701,5H17422004G,2025-08-12
2088855,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-E06-02-03071601XX-F36-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-22
2088854,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-H05-04-03071601XX-F16-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-22
2088853,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-L04-01-03071601XX-F92-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-22
2088852,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-H01-03-03071601XX-F01-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-23
2088851,Y20Housing,2025-09-01,IM-6R01-5H18422001G-601H21-A03-03-03062401XX-F88-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062401,5H18422001G,2025-08-19
2088850,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-G02-03-03071601XX-F87-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-22
2088849,Y20Housing,2025-09-01,IM-6R01-5H18422003G-801H20-M07-02-03070601XX-F25-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-1#,03070601,5H18422003G,2025-08-16
2088848,Y20Housing,2025-09-01,IM-6R01-5H18422003G-801H20-J03-03-03062601XX-F23-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03062601,5H18422003G,2025-08-18
2088847,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-D06-03-03071601XX-F71-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-22
2088846,Y20Housing,2025-09-01,IM-6R01-5H18422001G-601H21-F04-03-03062601XX-F24-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062601,5H18422001G,2025-08-18
2088845,Y20Housing,2025-09-01,IN-6R01-5H18422003G-801H20-D03-03-03070401XX-F69-XXXXCXXXXXXXX-A207080706207090101-07101101,良品,,創新C-A,03070401,5H18422003G,
2088844,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-D07-04-03071201XX-F62-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071201,5H18422002G,2025-08-21
2088843,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-J03-04-03071601XX-F02-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-21
2088842,Y20Housing,2025-09-01,IM-6R01-5H18422003G-801H20-J06-04-03062601XX-F45-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062601,5H18422003G,2025-08-18
2088841,Y20Housing,2025-09-01,IM-6R01-5H18422001G-601H21-A05-04-03062401XX-F42-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03062401,5H18422001G,2025-08-19
2088840,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-H08-03-03071201XX-F60-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03071201,5H18422002G,2025-08-22
2087519,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-G07-04-03071201XX-F44-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,不良,A級面壓傷,FX-102-1#,03071201,5H18422002G,2025-08-21
2088839,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-B06-01-03071601XX-F46-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-23
2088838,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-E08-01-03071601XX-F07-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-22
2088837,Y20Housing,2025-09-01,IM-6R01-5H18422001G-601H21-M07-02-03062401XX-F74-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-1#,03062401,5H18422001G,2025-08-15
2088836,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-F04-01-03071601XX-F75-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-21
2088835,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-J03-03-03071201XX-F35-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071201,5H18422002G,2025-08-21
2088834,Y20Housing,2025-09-01,IM-6R01-5H18422001G-601H21-E01-02-03062001XX-F40-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-2#,03062001,5H18422001G,2025-08-13
2088833,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-K08-02-03071201XX-F22-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071201,5H18422002G,2025-08-21
2088832,Y20Housing,2025-09-01,IM-6R01-5H18422001G-601H21-F07-01-03062601XX-F35-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062601,5H18422001G,2025-08-18
2088831,Y20Housing,2025-09-01,IM-6R01-5H18422001G-601H21-F04-02-03062601XX-F61-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-1#,03062601,5H18422001G,2025-08-18
2088830,Y20Housing,2025-09-01,IM-6R01-5H18422001G-601H21-C01-03-03062601XX-F22-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062601,5H18422001G,2025-08-18
2088829,Y20Housing,2025-09-01,IM-6R01-5H18422003G-801H20-L03-03-03062601XX-F58-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03062601,5H18422003G,2025-08-18
2088828,Y20Housing,2025-09-01,IM-6R01-5H18422001G-601H21-J03-04-03062601XX-F37-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-2#,03062601,5H18422001G,2025-08-18
2088827,Y20Housing,2025-09-01,IM-6R01-5H18422001G-601H21-F07-03-03062601XX-F74-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-2#,03062601,5H18422001G,2025-08-19
2088826,Y20Housing,2025-09-01,IM-6R01-5H18422001G-601H21-H07-04-03062401XX-F30-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03062401,5H18422001G,2025-08-18
2087518,Y20Housing,2025-09-01,IM-6R01-5H18422001G-601H21-F04-01-03062401XX-F04-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,不良,R角鍛壓痕,FX-602-1#,03062401,5H18422001G,2025-08-18
2088825,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-F08-03-03071601XX-F50-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-23
2088824,Y20Housing,2025-09-01,IM-6R01-5H18422003G-801H20-B08-03-03070601XX-F58-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03070601,5H18422003G,2025-08-20
2088823,Y20Housing,2025-09-01,IM-6R01-5H18422001G-601H21-C07-02-03062601XX-F66-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03062601,5H18422001G,2025-08-18
2088822,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-F02-01-03071201XX-F56-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071201,5H18422002G,2025-08-23
2088821,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-F01-03-03071201XX-F32-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071201,5H18422002G,2025-08-23
2088820,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-K08-04-03071601XX-F73-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03071601,5H18422002G,2025-08-23
2088819,Y20Housing,2025-09-01,IM-6R01-5H18422003G-801H20-F04-01-03070601XX-F83-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03070601,5H18422003G,2025-08-20
2087517,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-C02-04-03071601XX-F36-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,不良,R角白印,FX-102-2#,03071601,5H18422002G,2025-08-22
2088818,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-F01-03-03071201XX-F55-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071201,5H18422002G,2025-08-23
2088817,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-H04-04-03071601XX-F77-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-23
2087516,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-E01-04-03071601XX-F03-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,不良,直線白印,FX-102-2#,03071601,5H18422002G,2025-08-22
2088816,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-E04-02-03071601XX-F85-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-22
2088815,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-H01-01-03071601XX-F45-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03071601,5H18422002G,2025-08-23
2088814,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-A06-03-03071201XX-F58-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071201,5H18422002G,2025-08-23
2088813,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-A06-03-03071201XX-F30-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071201,5H18422002G,2025-08-23
2088812,Y20Housing,2025-09-01,IM-6R01-5H18422001G-601H21-M02-02-03062601XX-F02-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062601,5H18422001G,2025-08-18
2088811,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-H01-02-03071601XX-F08-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03071601,5H18422002G,2025-08-22
2088810,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-K08-02-03071201XX-F03-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071201,5H18422002G,2025-08-23
2088809,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-G07-02-03071601XX-F73-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-22
2088808,Y20Housing,2025-09-01,IM-6R01-5H18422001G-601H21-H06-04-03062001XX-F71-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-1#,03062001,5H18422001G,2025-08-13
2088807,Y20Housing,2025-09-01,IM-6R01-5H18422001G-601H21-G03-04-03062001XX-F52-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-1#,03062001,5H18422001G,2025-08-15
2088806,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-D01-02-03071201XX-F82-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03071201,5H18422002G,2025-08-21
2088805,Y20Housing,2025-09-01,IM-6R01-5H18422003G-801H20-G01-01-03070601XX-F22-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03070601,5H18422003G,2025-08-20
2088804,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-E04-01-03071601XX-F42-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-22
2088803,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-E05-04-03071601XX-F72-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-21
2088802,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-B02-02-03071201XX-F42-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071201,5H18422002G,2025-08-23
2088801,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-B04-02-03071601XX-F13-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03071601,5H18422002G,2025-08-22
2088800,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-A05-01-03071201XX-F20-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071201,5H18422002G,2025-08-23
2088799,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-B06-01-03071601XX-F20-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-23
2088798,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-H01-04-03071601XX-F78-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03071601,5H18422002G,2025-08-22
2088797,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-E02-02-03071201XX-F01-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071201,5H18422002G,2025-08-21
2088796,Y20Housing,2025-09-01,IM-6R01-5H18422003G-801H20-J02-02-03062601XX-F14-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062601,5H18422003G,2025-08-18
2088795,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-H05-04-03071601XX-F18-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-22
2088794,Y20Housing,2025-09-01,IM-6R01-5H18422001G-601H21-B05-01-03062001XX-F81-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-1#,03062001,5H18422001G,2025-08-13
2088793,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-B02-02-03071201XX-F61-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03071201,5H18422002G,2025-08-22
2088791,Y20Housing,2025-09-01,IM-6R01-5H18422002G-701H21-E08-02-03071601XX-F78-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-22
